TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-02-17 08:00:00,2022,2,2022-02-17 00:00:00,4,17,8,907.6499999999997,3,0,16.4,80,0.8,17.30572229713057,732.03,390.51,732.03,732.03,732.03,666.54,629.4000000000002
2022-02-17 09:00:00,2022,2,2022-02-17 00:00:00,4,17,9,777.2299999999997,3,0,18.2,71,0.6,19.3447681393386,629.4000000000002,510.9500000000004,629.4000000000002,629.4000000000002,629.4000000000002,732.03,971.57
2022-02-17 10:00:00,2022,2,2022-02-17 00:00:00,4,17,10,1161.1600000000005,3,0,20.2,63,0.9,21.304185272898632,971.57,142.2099999999999,971.57,971.57,971.57,629.4000000000002,548.36
2022-02-17 11:00:00,2022,2,2022-02-17 00:00:00,4,17,11,992.87,3,0,21.3,63,1.5,22.29926967042806,548.36,1052.4699999999998,548.36,548.36,548.36,971.57,971.71
2022-02-17 12:00:00,2022,2,2022-02-17 00:00:00,4,17,12,1101.6799999999996,3,0,20.6,72,2.6,21.13706631523943,971.71,1172.3200000000004,971.71,971.71,971.71,548.36,1000.5300000000003
2022-02-17 13:00:00,2022,2,2022-02-17 00:00:00,4,17,13,897.0099999999994,3,0,20.3,73,2.8,20.669771634826258,1000.5300000000003,583.53,1000.5300000000003,1000.5300000000003,1000.5300000000003,971.71,1259.6999999999996
2022-02-17 14:00:00,2022,2,2022-02-17 00:00:00,4,17,14,823.5200000000003,3,0,20.2,75,2.1,21.09088722964123,1259.6999999999996,1248.8200000000004,1259.6999999999996,1259.6999999999996,1259.6999999999996,1000.5300000000003,1265.6
2022-02-17 15:00:00,2022,2,2022-02-17 00:00:00,4,17,15,1147.13,3,0,20.4,72,1.5,21.59541045566962,1265.6,930.1499999999997,1265.6,1265.6,1265.6,1259.6999999999996,933.0000000000003
2022-02-17 16:00:00,2022,2,2022-02-17 00:00:00,4,17,16,1028.14,3,0,19.5,78,1.7,20.58739463842811,933.0000000000003,979.6800000000006,933.0000000000003,933.0000000000003,933.0000000000003,1265.6,499.67999999999984
2022-02-17 17:00:00,2022,2,2022-02-17 00:00:00,4,17,17,849.85,3,0,19,80,2.4,19.577099024908993,499.67999999999984,702.9599999999997,499.67999999999984,499.67999999999984,499.67999999999984,933.0000000000003,1041.4600000000003
2022-02-17 18:00:00,2022,2,2022-02-17 00:00:00,4,17,18,823.34,3,0,17.9,84,2.1,18.525544265221644,1041.4600000000003,1066.8000000000009,1041.4600000000003,1041.4600000000003,1041.4600000000003,499.67999999999984,1362.7199999999998
2022-02-17 19:00:00,2022,2,2022-02-17 00:00:00,4,17,19,1088.85,3,0,18.1,83,1.3,19.26154182240964,1362.7199999999998,534.9999999999993,1362.7199999999998,1362.7199999999998,1362.7199999999998,1041.4600000000003,249.94000000000025
2022-02-17 20:00:00,2022,2,2022-02-17 00:00:00,4,17,20,703.2199999999997,3,0,17.4,85,1.5,18.313674421187738,249.94000000000025,899.4999999999997,249.94000000000025,249.94000000000025,249.94000000000025,1362.7199999999998,885.1499999999997
2022-02-17 21:00:00,2022,2,2022-02-17 00:00:00,4,17,21,740.29,3,0,17.3,85,1.5,18.18547040748836,885.1499999999997,581.6499999999999,885.1499999999997,885.1499999999997,885.1499999999997,249.94000000000025,771.8
2022-02-17 22:00:00,2022,2,2022-02-17 00:00:00,4,17,22,1123.14,3,0,16.5,88,2.3,16.75637781925372,771.8,659.61,771.8,771.8,771.8,885.1499999999997,896.3499999999997
2022-02-18 00:00:00,2022,2,2022-02-18 00:00:00,5,18,0,667.8300000000003,4,0,16.1,92,2.5,16.261608472666968,427.2400000000002,703.2200000000005,427.2400000000002,427.2400000000002,427.2400000000002,896.3499999999997,868.5600000000003
2022-02-18 01:00:00,2022,2,2022-02-18 00:00:00,5,18,1,367.04000000000013,4,0,15.6,91,2.8,15.390668887716451,868.5600000000003,402.6399999999995,868.5600000000003,868.5600000000003,868.5600000000003,427.2400000000002,393.16000000000054
2022-02-18 02:00:00,2022,2,2022-02-18 00:00:00,5,18,2,165.63999999999982,4,0,15.8,90,2.1,16.06526222549552,393.16000000000054,762.9700000000006,393.16000000000054,393.16000000000054,393.16000000000054,868.5600000000003,796.4799999999997
2022-02-18 03:00:00,2022,2,2022-02-18 00:00:00,5,18,3,507.6599999999999,4,0,15.9,90,2.4,15.997916597332058,796.4799999999997,366.0999999999996,796.4799999999997,796.4799999999997,796.4799999999997,393.16000000000054,706.7499999999999
2022-02-18 04:00:00,2022,2,2022-02-18 00:00:00,5,18,4,763.2000000000005,4,0,16,88,2.6,15.923116021632932,706.7499999999999,659.3799999999998,706.7499999999999,706.7499999999999,706.7499999999999,796.4799999999997,532.6999999999991
2022-02-18 05:00:00,2022,2,2022-02-18 00:00:00,5,18,5,726.5199999999995,4,0,16,88,1.8,16.44311602163293,532.6999999999991,400.5799999999999,532.6999999999991,532.6999999999991,532.6999999999991,706.7499999999999,762.2000000000005
2022-02-18 06:00:00,2022,2,2022-02-18 00:00:00,5,18,6,342.1100000000001,4,0,16.1,88,1.9,16.505538539072752,762.2000000000005,846.76,762.2000000000005,762.2000000000005,762.2000000000005,532.6999999999991,596.7000000000005
2022-02-18 07:00:00,2022,2,2022-02-18 00:00:00,5,18,7,704.95,4,0,15.9,89,1.4,16.611861968472812,596.7000000000005,356.67000000000024,596.7000000000005,596.7000000000005,596.7000000000005,762.2000000000005,907.6499999999997
2022-02-18 10:00:00,2022,2,2022-02-18 00:00:00,5,18,10,862.41,4,0,18.2,81,0.6,19.761777736428545,1161.1600000000005,778.3,1161.1600000000005,1161.1600000000005,1161.1600000000005,777.2299999999997,992.87
2022-02-18 11:00:00,2022,2,2022-02-18 00:00:00,5,18,11,859.2399999999997,4,0,19.9,75,1.3,21.22483514689485,992.87,810.8800000000006,992.87,992.87,992.87,1161.1600000000005,1101.6799999999996
