TIME_TO_INTERVAL,Power,Radiation,ClearSkyRadiation,Radiation(SDv3)(CWB),Radiation(SDv3)(IBM),Radiation(SDv3)(OWM),Radiation(MSM),WeatherType(CWB),WeatherType(pred)(CWB),WeatherType(IBM),WeatherType(pred)(IBM),WeatherType(OWM),WeatherType(pred)(OWM),ApparentTemperature(pred)[CWB],Temperature(pred)[CWB],RelativeHumidity(pred)[CWB],FeelsLikeTemperature(pred)[IBM],Temperature(pred)[IBM],RelativeHumidity(pred)[IBM],FeelsLikeTemperature(pred)[OWM],Temperature(pred)[OWM],RelativeHumidity(pred)[OWM]
2022-08-30 11:00:00,5.070250000000018,0.5694444444444444,0.926022384,0.7179772748615615,0.677110097474651,0.5897132818859122,0.96366,晴,晴,局部多雲,局部多雲,晴,晴,34,30,69,38,32,66,32.600000000000016,28.620000000000005,74
2022-08-30 12:00:00,4.796612475116111,0.3694444444444445,0.927130848,0.5225243105095662,0.6869036906868867,0.5855234132078131,0.97541,陰,陰,局部多雲,局部多雲,晴,晴,37,33,61,41,33,62,37.700000000000045,32.400000000000034,59
2022-08-30 13:00:00,4.0715222222222245,0.3333333333333333,0.8586943659999999,0.4614026965347805,0.635364293108044,0.5296629796263459,0.10185,陰,陰,局部多雲,局部多雲,晴,晴,37,33,61,40,33,63,37.700000000000045,32.400000000000034,59
2022-08-30 14:00:00,4.320897222222241,0.5333333333333333,0.7258415429999999,0.3742224381111746,0.5531059875167375,0.4213343661829342,0.77563,陰,陰,局部多雲,局部多雲,晴,晴,37,33,61,41,33,63,37.700000000000045,32.400000000000034,59
2022-08-30 15:00:00,4.014366666666656,0.5083333333333333,0.5390304429999999,0.2643021702830904,0.2355119398741588,0.3620317802152553,0.07051,晴,陰,零星雷雨,雷雨,晴,晴,38,33,68,38,31,68,36.220000000000034,31.26000000000005,63
2022-08-30 16:00:00,1.1794916666666604,0.030555555555555555,0.315399189,0.1382559342359533,0.10053306004626274,0.18620838163481407,0.36823,晴,陰,零星雷雨,雷雨,晴,晴,38,33,68,40,33,65,36.220000000000034,31.26000000000005,63
2022-08-30 17:00:00,0.3135555555555691,0.052777777777777785,0.092567727,0.051947470471802204,0.033959803859980035,0.050633045389238115,0.14102,晴,陰,零星雷雨,雷雨,晴,晴,38,33,68,37,31,71,36.220000000000034,31.26000000000005,63
2022-08-30 18:00:00,0.03284166666666772,0.0027777777777777783,0.0007975969999999999,0.0013273676259896474,0.0014168472866489825,0.0014168472866489825,0.00392,晴,晴,晴,晴,晴,晴,36,31,74,35,29,77,34.57000000000005,29.710000000000036,71
2022-08-30 19:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,36,31,74,37,30,73,34.57000000000005,29.710000000000036,71
2022-08-30 20:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,36,31,74,33,28,82,34.57000000000005,29.710000000000036,71
2022-08-30 21:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,34,29,77,32,27,87,33.11000000000001,28.76000000000005,75
2022-08-30 22:00:00,0.029997222222223143,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,34,29,77,32,27,87,33.11000000000001,28.76000000000005,75
2022-08-30 23:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,34,29,77,32,27,88,33.11000000000001,28.76000000000005,75
2022-08-31 00:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,33,28,83,32,27,89,31.400000000000034,27.660000000000025,81
2022-08-31 01:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,33,28,83,32,27,89,31.400000000000034,27.660000000000025,81
2022-08-31 02:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,33,28,83,31,27,90,31.400000000000034,27.660000000000025,81
2022-08-31 03:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,32,27,85,30,26,90,33.06,28.18000000000001,83
2022-08-31 04:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,32,27,85,31,26,91,33.06,28.18000000000001,83
2022-08-31 05:00:00,0.02993333333333425,0.0027777777777777783,0.000516985,0.0022400174294025413,0.0021967431922602053,0.0021967431922602053,,晴,晴,晴,晴,晴,晴,32,27,85,30,26,91,33.06,28.18000000000001,83
2022-08-31 06:00:00,0.1635500000000016,0.06111111111111111,0.08638378,0.08067910550927629,0.08597225661597661,0.0742262627791685,,晴,晴,局部多雲,局部多雲,晴,晴,31,27,82,30,26,91,31.330000000000037,27.629999999999995,81
2022-08-31 07:00:00,1.0278888888888904,0.12222222222222222,0.307639103,0.26285440238927765,0.2694265931076043,0.23675505821231144,,晴,晴,局部多雲,局部多雲,晴,晴,31,27,82,30,26,91,31.330000000000037,27.629999999999995,81
2022-08-31 08:00:00,2.622647222222228,0.4194444444444445,0.531992088,0.4037407430498183,0.4296918775128443,0.3678912437476219,,晴,晴,局部多雲,局部多雲,晴,晴,31,27,82,33,28,83,31.330000000000037,27.629999999999995,81
2022-08-31 09:00:00,4.116233333333343,0.7972222222222223,0.720177691,0.5371824515934789,0.5858116769452767,0.5209748738961887,,多雲,多雲,局部多雲,局部多雲,晴,晴,35,30,71,37,31,72,33.390000000000036,29.48000000000001,68
2022-08-31 10:00:00,6.886172222222228,0.9472222222222222,0.85474973,0.5961941680087965,0.6778006556478366,0.5621802438079034,,多雲,多雲,局部多雲,局部多雲,晴,晴,35,30,71,35,30,76,33.390000000000036,29.48000000000001,68
2022-08-31 11:00:00,4.450574999999977,0.4055555555555556,0.925059945,0.6603367719496369,0.6963234945701408,0.5733311017417114,,多雲,多雲,局部多雲,局部多雲,晴,晴,35,30,71,39,32,68,33.390000000000036,29.48000000000001,68
2022-08-31 12:00:00,3.603761111111111,0.3222222222222222,0.925806312,0.5909735659666215,0.6585498855287357,0.5618724552408056,,多雲,多雲,多雲時晴,局部多雲,晴,晴,38,33,64,41,33,64,37.68000000000001,32.390000000000036,59
2022-08-31 13:00:00,4.4303527777777845,0.4972222222222222,0.856919595,0.5685220533114148,0.6060801707539634,0.506724515242021,,多雲,多雲,多雲時晴,局部多雲,晴,晴,38,33,64,40,33,65,37.68000000000001,32.390000000000036,59
2022-08-31 14:00:00,4.355044444444449,0.4083333333333333,0.723564929,0.4841727215478522,0.5391447616954578,0.4268603442323952,,多雲,多雲,多雲時晴,局部多雲,晴,晴,38,33,64,42,33,63,37.68000000000001,32.390000000000036,59
2022-08-31 15:00:00,4.157400000000004,0.42777777777777776,0.5362521020000001,0.26293986957146537,0.3793937827420956,0.3591653131125665,,陰,陰,多雲時晴,零星雷雨,晴,晴,37,33,68,41,33,64,37.670000000000016,31.99000000000001,62
2022-08-31 16:00:00,1.7867888888888868,0.33888888888888885,0.312231849,0.13686752371996144,0.15431256126895215,0.17505117965122238,,陰,陰,多雲時晴,零星雷雨,晴,晴,37,33,68,42,33,63,37.670000000000016,31.99000000000001,62
2022-08-31 17:00:00,0.4738722222222207,0.075,0.089854437,0.05042481720241344,0.04689849865435792,0.04812420985904325,,陰,陰,多雲時晴,零星雷雨,晴,晴,37,33,68,40,32,67,37.670000000000016,31.99000000000001,62
2022-08-31 18:00:00,0.04704722222222316,0.0027777777777777783,0.000656908,0.0011803013332457725,0.0012354384757521696,0.0012354384757521696,,晴,晴,晴,晴,晴,晴,35,31,75,38,31,74,37.150000000000034,31.170000000000016,67
2022-08-31 19:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,35,31,75,39,32,70,37.150000000000034,31.170000000000016,67
2022-08-31 20:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,35,31,75,36,29,80,37.150000000000034,31.170000000000016,67
2022-08-31 21:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,34,29,81,35,29,85,34.100000000000016,29.0,77
2022-08-31 22:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,34,29,81,35,29,85,34.100000000000016,29.0,77
2022-08-31 23:00:00,0.02991111111111202,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,34,29,81,34,28,86,34.100000000000016,29.0,77
2022-09-01 00:00:00,0.029994444444445368,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,32,28,86,32,27,89,32.74000000000001,28.460000000000036,77
2022-09-01 01:00:00,0.029936111111112038,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,32,28,86,34,28,87,32.74000000000001,28.460000000000036,77
2022-09-01 02:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,32,28,86,32,27,89,32.74000000000001,28.460000000000036,77
2022-09-01 03:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,31,27,87,31,26,90,32.970000000000034,28.410000000000025,79
2022-09-01 04:00:00,0.029997222222223143,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,31,27,87,31,27,89,32.970000000000034,28.410000000000025,79
2022-09-01 05:00:00,0.030000000000000925,0.0027777777777777783,0.000480869,0.002128458884183712,0.0021013879870062572,0.0021013879870062572,,晴,晴,晴,晴,晴,晴,31,27,87,31,26,92,32.970000000000034,28.410000000000025,79
2022-09-01 06:00:00,0.29538055555555665,0.05833333333333333,0.085613488,0.0819772743025085,0.06574327390551699,0.07408865900750426,,多雲,多雲,局部多雲,多雲時晴,晴,晴,30,27,83,30,26,91,31.210000000000036,27.75,78
2022-09-01 07:00:00,1.8854916666666584,0.16666666666666666,0.306865381,0.25573502100563583,0.2279513325363671,0.2258819715044132,,多雲,多雲,局部多雲,多雲時晴,晴,晴,30,27,83,30,26,91,31.210000000000036,27.75,78
2022-09-01 08:00:00,3.4691111111111166,0.35,0.531348606,0.4409526159279278,0.4341853910263476,0.3647191068781285,,多雲,多雲,局部多雲,多雲時晴,晴,晴,30,27,83,34,28,82,31.210000000000036,27.75,78
2022-09-01 09:00:00,5.017272222222221,0.6138888888888888,0.7195470690000001,0.578988410164067,0.5905070957129628,0.5338271545801111,,多雲,多雲,多雲時晴,局部多雲,晴,晴,31,30,69,37,31,69,32.100000000000016,28.710000000000036,70
2022-09-01 10:00:00,6.144313888888882,0.9055555555555554,0.8539942140000001,0.5993183556064829,0.6785677360924387,0.5612983370608321,,多雲,多雲,多雲時晴,局部多雲,晴,晴,31,30,69,35,30,76,32.100000000000016,28.710000000000036,70
2022-09-01 11:00:00,5.116338888888888,0.8805555555555555,0.92404809,0.6325628386048155,0.6775837852995421,0.5396470047460725,,多雲,多雲,多雲時晴,局部多雲,晴,晴,31,30,69,39,32,65,32.100000000000016,28.710000000000036,70
2022-09-01 12:00:00,4.6429472222222214,0.8833333333333333,0.924424814,0.7271617414384821,0.8642269404303835,0.528674580368139,,多雲,晴,多雲時陰時有風,局部多雲時有風,晴,晴,31,32,58,40,33,60,36.610000000000014,32.32000000000005,56
2022-09-01 13:00:00,3.5876611111111165,0.7361111111111109,0.855082727,0.750842225219606,0.4598595160100976,0.4810939407654488,,多雲,晴,多雲時陰時有風,局部多雲時有風,晴,晴,31,32,58,40,33,62,36.610000000000014,32.32000000000005,56
2022-09-01 14:00:00,3.5054944444444573,0.6666666666666666,0.721224003,0.6453646914425878,0.2953755907376639,0.4169043830488934,,多雲,晴,多雲時陰時有風,局部多雲時有風,晴,晴,31,32,58,41,33,60,36.610000000000014,32.32000000000005,56
2022-09-01 15:00:00,2.886416666666665,0.475,0.533410869,0.4033675137992023,0.4732960871368712,0.3608384738075064,,多雲,多雲,多雲時陰時有風,局部多雲時有風,晴,晴,31,32,62,39,32,62,36.910000000000025,32.19,58
2022-09-01 16:00:00,1.4966416666666689,0.2611111111111111,0.309009578,0.19914800421807446,0.2818884899201715,0.18148514974677385,,多雲,多雲,多雲時陰時有風,局部多雲時有風,晴,晴,31,32,62,40,33,60,36.910000000000025,32.19,58
2022-09-01 17:00:00,0.5421305555555532,0.07222222222222223,0.087136504,0.05702068810915058,0.13739766648075913,0.0476775413268514,,多雲,多雲,多雲時陰時有風,局部多雲時有風,晴,晴,31,32,62,37,31,64,36.910000000000025,32.19,58
2022-09-01 18:00:00,0.0357583333333348,0.0027777777777777783,0.00053355,0.0010074364821761755,0.0010905123199185822,0.0010905123199185822,,晴,晴,晴,晴,晴,晴,28,30,67,33,29,68,33.06,29.910000000000025,62
2022-09-01 19:00:00,0.029933333333334245,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,28,30,67,35,30,66,33.06,29.910000000000025,62
2022-09-01 20:00:00,0.02999722222222315,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,28,30,67,32,28,72,33.06,29.910000000000025,62
2022-09-01 21:00:00,0.029997222222223143,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,25,29,59,31,28,73,29.620000000000005,27.44,70
2022-09-01 22:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,25,29,59,31,28,73,29.620000000000005,27.44,70
2022-09-01 23:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,25,29,59,30,27,73,29.620000000000005,27.44,70
2022-09-02 00:00:00,0.029630555555556295,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,24,28,54,28,26,76,26.49000000000001,26.49000000000001,74
2022-09-02 01:00:00,0.0247500000000002,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,24,28,54,30,27,73,26.49000000000001,26.49000000000001,74
2022-09-02 02:00:00,0.023786111111111518,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,24,28,54,29,26,77,26.49000000000001,26.49000000000001,74
2022-09-02 03:00:00,0.02573055555555611,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,24,27,59,29,26,83,26.090000000000032,25.52000000000004,75
2022-09-02 04:00:00,0.02791388888888948,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,24,27,59,28,26,80,26.090000000000032,25.52000000000004,75
2022-09-02 05:00:00,0.02213611111111158,0.0027777777777777783,0.000446734,0.0020241145222900003,0.002011370098659852,0.002011370098659852,,晴,晴,晴,晴,晴,晴,24,27,59,29,26,85,26.090000000000032,25.52000000000004,75
2022-09-02 06:00:00,0.4600472222222184,0.07222222222222223,0.084846238,0.0657110148682238,0.06515409656813287,0.07198490525096726,,陰,陰,多雲時陰時有風,多雲時晴,晴,晴,24,27,66,29,26,87,26.320000000000054,25.61000000000001,80
2022-09-02 07:00:00,1.6391944444444435,0.2083333333333333,0.306082993,0.2055411858030865,0.227370144829304,0.2167508323004383,,陰,陰,多雲時陰時有風,多雲時晴,晴,晴,24,27,66,29,26,86,26.320000000000054,25.61000000000001,80
2022-09-02 08:00:00,3.521413888888888,0.5555555555555556,0.530685648,0.3205033135478488,0.4336436625354592,0.35224176560638154,,陰,陰,多雲時陰時有風,多雲時晴,晴,晴,24,27,66,32,27,81,26.320000000000054,25.61000000000001,80
2022-09-02 09:00:00,2.3768111111111114,0.4972222222222222,0.718885983,0.4354842260196493,,0.5250466372155128,,陰,陰,多雲時有風,短暫陣雨時有風,晴,晴,27,28,76,34,29,76,29.68000000000001,26.93000000000001,81
2022-09-02 10:00:00,2.184636111111114,0.42777777777777776,0.8531977820000001,0.5844778813531871,,0.5620653713430369,,陰,陰,多雲時有風,短暫陣雨時有風,晴,晴,27,28,76,33,28,77,29.68000000000001,26.93000000000001,81
2022-09-02 11:00:00,3.670330555555548,0.3666666666666667,0.922986132,0.49682142806420504,,0.5361660817891901,,陰,陰,多雲時有風,短暫陣雨時有風,晴,晴,27,28,76,35,29,75,29.68000000000001,26.93000000000001,81
2022-09-02 12:00:00,2.2950027777777766,0.3416666666666667,0.922985952,0.5281100694992392,0.6186893840733887,0.5345194482396152,,陰,陰,局部雷雨時有風,局部雷雨時有風,晴,晴,29,30,73,35,30,75,32.05000000000001,28.24000000000001,76
2022-09-02 13:00:00,1.878880555555556,0.5111111111111111,0.853183723,0.4784821546385255,0.545299111879728,0.4948047151344883,,陰,陰,局部雷雨時有風,局部雷雨時有風,晴,晴,29,30,73,35,29,76,32.05000000000001,28.24000000000001,76
2022-09-02 14:00:00,1.4571972222222176,0.3611111111111111,0.718819155,0.4009084954340321,0.7165922255031555,0.4170296465705321,,陰,陰,局部雷雨時有風,局部雷雨時有風,晴,晴,29,30,73,36,30,76,32.05000000000001,28.24000000000001,76
2022-09-02 15:00:00,0.9559027777777832,0.25277777777777777,0.530507603,0.27498461960038506,,0.3601348384940413,,陰,陰,多雲時有風,局部雷雨時有風,晴,晴,28,30,71,35,29,77,30.780000000000033,27.51000000000005,79
2022-09-02 16:00:00,1.027102777777774,0.2722222222222222,0.305733811,0.1525256441266491,,0.1776756270332297,,陰,陰,多雲時有風,局部雷雨時有風,晴,晴,28,30,71,35,29,76,30.780000000000033,27.51000000000005,79
2022-09-02 17:00:00,0.5993527777777938,0.04722222222222222,0.08441774,0.049116640346840185,,0.04583879513985248,,陰,陰,多雲時有風,局部雷雨時有風,晴,晴,28,30,71,34,29,79,30.780000000000033,27.51000000000005,79
2022-09-02 18:00:00,0.025422222222223137,0.008333333333333333,0.000426968,0.0009453539118147584,0.0009302557728919905,0.0009302557728919905,,晴,晴,晴,晴,晴,晴,27,29,77,33,28,84,29.86000000000001,26.820000000000054,86
2022-09-02 19:00:00,0.029586111111112014,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,27,29,77,34,28,82,29.86000000000001,26.820000000000054,86
2022-09-02 20:00:00,0.02999722222222315,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,27,29,77,32,27,87,29.86000000000001,26.820000000000054,86
2022-09-02 21:00:00,0.030000000000000925,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,26,28,78,31,27,89,30.100000000000023,26.840000000000032,88
2022-09-02 22:00:00,0.02999722222222315,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,26,28,78,32,27,89,30.100000000000023,26.840000000000032,88
2022-09-02 23:00:00,0.029980555555556482,0.0,0.0,0.0,0.0,0.0,,晴,晴,晴,晴,晴,晴,26,28,78,31,27,89,30.100000000000023,26.840000000000032,88
2022-09-03 00:00:00,0.029580555555556425,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,24,27,73,29,26,93,26.54000000000002,26.54000000000002,88
2022-09-03 01:00:00,0.02949444444444525,0.0,0.0,0.0,0.0,0.0,0.00765,晴,晴,晴,晴,晴,晴,24,27,73,32,27,88,26.54000000000002,26.54000000000002,88
2022-09-03 02:00:00,0.024736111111111927,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,24,27,73,30,26,93,26.54000000000002,26.54000000000002,88
2022-09-03 03:00:00,0.02476944444444508,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,25,27,74,30,26,94,26.420000000000016,25.470000000000034,90
2022-09-03 04:00:00,0.0263083333333336,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,25,27,74,30,26,95,26.420000000000016,25.470000000000034,90
2022-09-03 05:00:00,0.02132222222222289,0.0,0.000414491,0.0019943707118059584,0.0018849283947263715,0.0018849283947263715,0.0,晴,晴,晴,晴,晴,晴,25,27,74,30,26,94,26.420000000000016,25.470000000000034,90
2022-09-03 06:00:00,0.09414166666666708,0.07777777777777778,0.08408167400000001,0.06901218355681944,0.04813958412051597,0.06962339380483035,0.10322,陰,陰,雷雨,零星雷雨,晴,晴,25,27,76,30,26,94,26.56,25.640000000000054,88
2022-09-03 07:00:00,1.5824222222222313,0.2111111111111111,0.305291212,0.21209437905550568,0.13648859758459236,0.2103800609536528,0.0,陰,陰,雷雨,零星雷雨,晴,晴,25,27,76,30,26,94,26.56,25.640000000000054,88
2022-09-03 08:00:00,2.0635305555555483,0.1611111111111111,0.530002309,0.3433427295407222,0.2523960154350758,0.3665902056044697,0.09175,陰,陰,雷雨,零星雷雨,晴,晴,25,27,76,33,28,88,26.56,25.640000000000054,88
2022-09-03 09:00:00,2.0057888888888926,0.3027777777777778,0.7181934879999999,0.4265738085326797,0.2923165152835636,0.5242590996229977,0.10704000000000001,陰,陰,雷雨時有風,雷雨時有風,晴,晴,26,28,75,35,29,84,30.320000000000054,27.210000000000036,81
2022-09-03 10:00:00,1.0151111111111146,0.5277777777777778,0.8523595759999999,0.5728490884941192,0.6320864973870658,0.5645173493794791,0.04205,陰,陰,雷雨時有風,雷雨時有風,晴,晴,26,28,75,33,28,85,30.320000000000054,27.210000000000036,81
2022-09-03 11:00:00,0.5422750000000044,0.15833333333333333,0.921873419,0.4945698242495387,0.5575982386497385,0.5281962185640553,0.22937,陰,陰,雷雨時有風,雷雨時有風,晴,晴,26,28,75,35,29,84,30.320000000000054,27.210000000000036,81
2022-09-03 12:00:00,1.4798166666666692,0.14444444444444446,0.92148938,0.5055088152390602,0.4194696221044528,0.5174095556648445,0.8563099999999999,陰,陰,局部雷雨,雷雨時有風,晴,晴,27,29,72,36,30,80,33.11000000000001,28.76000000000005,75
2022-09-03 13:00:00,1.2654888888888856,0.16944444444444445,0.851222629,0.4909998045914826,0.4220517874250689,0.4836017235012131,0.1835,陰,陰,局部雷雨,雷雨時有風,晴,晴,27,29,72,35,29,83,33.11000000000001,28.76000000000005,75
2022-09-03 14:00:00,1.1999611111111137,0.20555555555555555,0.716350873,0.415237731894396,0.3804641269604493,0.405233615362345,0.44727,陰,陰,局部雷雨,雷雨時有風,晴,晴,27,29,72,37,30,79,33.11000000000001,28.76000000000005,75
2022-09-03 15:00:00,1.120638888888886,0.2861111111111111,0.52754327,0.2690157403591416,0.16371312683008618,0.33937202115736664,0.39757,陰,陰,多雲時有風,零星雷雨時有風,晴,晴,27,29,71,36,30,79,32.94,28.470000000000034,78
2022-09-03 16:00:00,0.6280222222222186,0.11111111111111112,0.302406099,0.15785762271028814,0.1441126651621041,0.1728425541065047,0.2676,陰,陰,多雲時有風,零星雷雨時有風,晴,晴,27,29,71,37,30,78,32.94,28.470000000000034,78
2022-09-03 17:00:00,0.16664166666665775,0.06111111111111111,0.081702081,0.043967291560544575,0.06595106310893498,0.04187644367227155,0.11851,陰,陰,多雲時有風,零星雷雨時有風,晴,晴,27,29,71,35,29,80,32.94,28.470000000000034,78
2022-09-03 18:00:00,0.02460555555555623,0.008333333333333333,0.000335747,0.0011438531024027948,0.001039581818582484,0.001039581818582484,0.003820000000000001,晴,晴,晴,晴,晴,晴,26,28,80,33,28,86,30.74000000000001,27.340000000000032,82
2022-09-03 19:00:00,0.026986111111111655,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,26,28,80,34,29,82,30.74000000000001,27.340000000000032,82
2022-09-03 20:00:00,0.02699166666666732,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,26,28,80,32,27,88,30.74000000000001,27.340000000000032,82
2022-09-03 21:00:00,0.029022222222223126,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,26,27,81,31,27,90,26.650000000000034,26.650000000000034,83
2022-09-03 22:00:00,0.029563888888889688,0.0,0.0,0.0,0.0,0.0,0.00765,晴,晴,晴,晴,晴,晴,26,27,81,31,27,91,26.650000000000034,26.650000000000034,83
2022-09-03 23:00:00,0.02982777777777868,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,26,27,81,31,26,90,26.650000000000034,26.650000000000034,83
2022-09-04 00:00:00,0.029666666666667424,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,27,27,80,31,26,93,29.160000000000025,26.700000000000053,81
2022-09-04 01:00:00,0.02889722222222298,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,27,27,80,31,26,91,29.160000000000025,26.700000000000053,81
2022-09-04 02:00:00,0.029586111111111993,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,27,27,80,30,26,91,29.160000000000025,26.700000000000053,81
2022-09-04 03:00:00,0.029722222222223094,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,27,27,82,26,26,94,26.460000000000036,26.460000000000036,88
2022-09-04 04:00:00,0.02978611111111202,0.0,0.0,0.0,0.0,0.0,0.0,晴,晴,晴,晴,晴,晴,27,27,82,30,26,93,26.460000000000036,26.460000000000036,88
2022-09-04 05:00:00,0.0268388888888894,0.0,0.00038406,0.0017145987357369402,0.0016648457539965127,0.0016648457539965127,0.0,晴,晴,晴,晴,晴,晴,27,27,82,26,26,95,26.460000000000036,26.460000000000036,88
2022-09-04 06:00:00,0.027061111111111487,0.019444444444444445,0.083319383,0.07216502570047467,0.032286793470723094,0.07120393880652152,0.0,陰,陰,雷雨,雷雨,晴,晴,29,26,87,26,26,98,26.43000000000001,26.43000000000001,84
2022-09-04 07:00:00,0.3268916666666664,0.0972222222222222,0.304489241,0.2199115769163888,0.10175978760364406,0.2163764575845422,0.0,陰,陰,雷雨,雷雨,晴,晴,29,26,87,30,26,96,26.43000000000001,26.43000000000001,84
2022-09-04 08:00:00,2.6671249999999938,0.2833333333333333,0.529297634,0.3452796520614084,0.1687507566363005,0.3691470734500489,0.01107,陰,陰,雷雨,雷雨,晴,晴,29,26,87,31,27,93,26.43000000000001,26.43000000000001,84
2022-09-04 09:00:00,4.830980555555546,0.25,0.717468613,0.43212550505186,0.2702818623325702,0.5260661801381067,0.00369,陰,陰,多雲,雷雨,晴,晴,32,29,91,33,28,85,29.43000000000001,26.900000000000034,79
2022-09-04 10:00:00,3.7388500000000153,0.2416666666666667,0.8514787420000001,0.5950826181236852,0.29590283086120306,0.5718876550866506,0.00369,陰,陰,多雲,雷雨,晴,晴,32,29,91,32,27,89,29.43000000000001,26.900000000000034,79
2022-09-04 11:00:00,3.425852777777805,0.13055555555555556,0.92070933,0.4908469554573224,0.3241848422158395,0.5110949285399878,0.01844,陰,陰,多雲,雷雨,晴,晴,32,29,91,33,28,85,29.43000000000001,26.900000000000034,79
2022-09-04 12:00:00,1.6585555555555518,0.17222222222222222,0.919934816,0.6030209785714485,0.5134212047591955,0.4767085750555477,0.01476,陰,多雲,多雲時晴,雷雨,晴,晴,35,31,84,35,29,81,30.850000000000023,27.830000000000037,74
2022-09-04 13:00:00,3.378291666666686,0.25277777777777777,0.849199574,0.544780564128763,0.4279459353957024,0.4424497883082143,0.02213,陰,多雲,多雲時晴,雷雨,晴,晴,35,31,84,34,29,81,30.850000000000023,27.830000000000037,74
2022-09-04 14:00:00,5.254691666666663,0.5916666666666667,0.713819751,0.4492158857947751,0.3727798118819363,0.37271902561364384,0.04796,陰,多雲,多雲時晴,雷雨,晴,晴,35,31,84,35,29,80,30.850000000000023,27.830000000000037,74
2022-09-04 15:00:00,2.589752777777772,0.325,0.524518954,0.2472301932803277,0.3710926807294588,0.3228535867251366,0.04427,陰,陰,多雲時晴,零星雷雨,晴,晴,34,31,75,34,29,79,26.090000000000032,26.090000000000032,81
